date,gross_value,net_value,benchmark_value
2010-12-30,75568.18262269131,45632.893407258634,114583.54
2010-12-31,75378.63823105636,45518.434401904386,114870.95
2011-01-03,75082.29346678645,45339.48251275749,115322.555
2011-01-04,74841.72550186272,45148.87273367855,114953.055
2011-01-05,77033.53490385327,46471.09938042374,118319.56
2011-01-06,76445.45383776112,46116.334748368055,117416.3
2011-01-07,75429.75296730161,45503.60503070913,115856.23
2011-01-10,75135.72247796967,45326.2287736326,115404.62
2011-01-11,76311.8309847884,46035.72568781096,117211.055
2011-01-12,77274.07602500552,46570.17202033406,115733.1
2011-01-13,77575.60941210683,46705.32465147786,116184.7
2011-01-14,78562.42412145899,47299.44826482009,117662.66
2011-01-18,79083.2488888447,47565.71760488482,116882.61
2011-01-19,78749.91091691937,47317.66113781829,116389.95
2011-01-20,77833.27154922373,46766.88932765124,115035.19
2011-01-21,76833.27851660109,46119.266755988436,116513.15
2011-01-24,76643.76615526626,46005.51173583698,116800.53
2011-01-25,75754.73752406986,45471.871243234564,118155.375
2011-01-26,75517.8673240053,45329.68962409461,118524.83
2011-01-27,72588.18415868722,43525.81413217678,113926.71
2011-01-28,72640.49747127033,43513.65677761583,113844.61
2011-01-31,71959.43690008327,43105.68275525837,114912.0
2011-02-01,71830.92063953074,42985.59229614971,114706.766
2011-02-02,71085.34720104183,42539.42070920106,113516.164
2011-02-03,71393.84036084177,42724.03147396987,114008.805
2011-02-04,70288.33893396784,42019.745079166496,115774.19
2011-02-07,70487.73523040368,42096.92834376202,116102.625
2011-02-08,69715.07696236066,41635.47870805302,114829.96
2011-02-09,68543.58867942925,40935.83843530314,112900.37
2011-02-10,69166.69821302149,41267.03822160038,111874.02
2011-02-11,69115.90428712942,41195.46592180974,111791.86
2011-02-14,69396.73375853,41321.65451948726,111337.625
2011-02-15,69551.17966798076,41372.29627832493,111585.414
2011-02-16,70040.26265614934,41663.2257260754,112370.086
2011-02-17,69654.14149516556,41433.54279118039,111750.6
2011-02-18,68444.31311587742,40713.88025788079,109809.6
2011-02-22,68444.31311587742,40713.88025788079,109809.6
2011-02-23,68907.67648478653,40989.51047255932,110553.0
2011-02-24,68341.37056543332,40652.64521173274,109644.44
2011-02-25,68264.128372386,40566.045295587624,109768.35
2011-02-28,67185.43529199144,39884.46451235211,108033.82
2011-03-01,66979.98304415743,39762.49830268025,107703.46
2011-03-02,67288.15821860533,39945.44571911711,108199.0
2011-03-03,67930.19566182737,40286.64418514761,107166.6
2011-03-04,67328.09344069388,39889.275131445385,106216.72
2011-03-07,67825.47401081133,40183.95376249746,107001.375
2011-03-08,67773.11644415524,40152.93394187239,106918.77
2011-03-09,66516.61961803636,39408.5084719459,104936.53
2011-03-10,67223.37828461552,39827.235476707174,106051.51
2011-03-11,67249.57989142042,39842.758909041506,106092.84
2011-03-14,68034.93031717285,40268.20571361954,104853.88
2011-03-15,66427.2036613527,39276.36355308562,102376.09
2011-03-16,66400.38952677253,39260.509179574714,102334.77
2011-03-17,66346.79463174839,39189.559656474135,102417.375
2011-03-18,67764.69849741741,39987.89402603235,104606.15
2011-03-21,67684.43916025387,39940.53305578886,104482.26
2011-03-22,68326.50718043272,40319.41687756805,105473.4
2011-03-23,69048.82787040551,40745.6577351813,106588.42
2011-03-24,69557.10146477743,41004.84391627441,105803.82
2011-03-25,70127.25605482119,41340.957691583615,104936.555
2011-03-28,70348.02018290039,41429.7601473404,105266.91
2011-03-29,70679.20418224664,41624.8029306608,105762.484
2011-03-30,70072.02204692233,41267.217739679814,104853.91
2011-03-31,70320.41005390555,41413.49983157146,105225.586
2011-04-01,70513.60530071678,41527.277486098006,105514.67
2011-04-04,71148.34940930488,41901.094632698165,106464.484
2011-04-05,72169.51155890325,42502.48331171727,107992.516
2011-04-06,72307.4934314942,42583.74438873494,108198.99
2011-04-07,72666.26692190142,42752.45158922498,107662.13
2011-04-08,72415.41562745968,42562.11335573174,107290.47
2011-04-11,73363.09147105657,43076.54710203057,105886.4
2011-04-12,73334.445073085,43016.650272593346,105845.055
2011-04-13,73935.28526196485,43326.075537562705,104977.86
2011-04-14,73789.82451106691,43197.50946519786,104771.31
2011-04-15,72946.32455983725,42703.71377766817,103573.67
2011-04-18,73149.9667216608,42822.92851047414,103862.81
2011-04-19,74924.17352394169,43861.57192293072,106381.93
2011-04-20,75622.24172948253,44226.368429760674,105390.77
2011-04-21,75355.53774717877,44070.39118929158,105762.47
2011-04-25,73648.92390497809,43072.30741358845,108157.73
2011-04-26,74183.20710406636,43341.7014529573,108942.35
2011-04-27,75111.21323985155,43883.89107314035,110305.19
2011-04-28,72889.66720847656,42585.94793190105,107042.72
2011-04-29,73620.81889597318,42970.53896098836,105968.98
2011-05-02,73190.46396518593,42719.35208752289,106588.42
2011-05-03,73899.39952486356,43090.41980741841,107620.86
2011-05-04,74665.03183326301,43493.76627071389,106505.86
2011-05-05,74433.44587798117,43358.86315524877,106836.21
2011-05-06,74318.35823457499,43248.46360463847,106671.02
2011-05-09,73857.99331875368,42980.56108661046,106010.26
2011-05-10,72966.09095076672,42461.53176442033,104730.09
2011-05-11,73081.20009987449,42486.05629052919,104564.88
2011-05-12,72244.17253652397,41956.9608172527,103367.26
2011-05-13,70916.48576870392,41185.88545242866,101467.59
2011-05-16,71236.04947788143,41371.477197116415,101924.836
2011-05-17,70742.15472532761,41043.26842836791,102631.5
2011-05-18,70656.20375288757,40993.401289782254,102756.19
2011-05-19,71313.59256477508,41374.80592147416,101800.14
2011-05-20,70381.77593458549,40792.808622113196,100469.97
2011-05-23,70323.50226038985,40759.03358862471,100386.79
2011-05-24,70207.01977563187,40650.762082589,100553.07
2011-05-25,68813.89593304553,39844.12556593379,102548.36
2011-05-26,68562.8819019686,39698.78523259804,102922.43
2011-05-27,67870.57101587838,39297.92837800459,103961.68
2011-05-31,69444.55713499174,40209.28646518526,101550.71
2011-06-01,70041.48503928927,40554.91535380074,100677.8
2011-06-02,70937.97473378405,41073.99434899047,99389.19
2011-06-03,71234.66292440268,41204.70661031926,99804.87
2011-06-06,71382.99233535519,41290.505708806835,100012.69
2011-06-07,71738.99467672479,41455.13983903389,99513.89
2011-06-08,71798.91824340519,41448.31216850334,99597.016
2011-06-09,71049.75503654375,41015.83280498588,98557.8
2011-06-10,72038.63481040153,41586.69652503561,99929.54
2011-06-13,72578.04331640124,41898.0880151863,100677.79
2011-06-14,71139.67012324386,41067.73927758162,98682.52
2011-06-15,71918.76545736179,41517.49795650865,99763.26
2011-06-16,72697.905303164,41967.28233128503,100844.05
2011-06-17,73327.18431405221,42330.554557698786,101716.96
2011-06-20,74196.17983406018,42832.211107233634,102922.41
2011-06-21,73866.57056437859,42641.93320002228,102465.18
2011-06-22,73806.66183003009,42607.348891739544,102382.08
2011-06-23,72817.77467021343,42036.480907899546,101010.32
2011-06-24,75514.71330294899,43593.37838050441,104751.42
2011-06-27,73716.7616278997,42511.85763337595,107245.484
2011-06-28,74230.99674952312,42808.41285091094,106497.36
2011-06-29,73130.03729208246,42173.49847484152,108076.88
2011-06-30,73186.31079900636,42163.77745070291,108160.04
2011-07-01,73214.4197066922,42179.971431723534,108201.586
2011-07-05,74058.22294961505,42666.09966743265,109448.625
2011-07-06,75295.81545724346,43379.096052912566,111277.625
2011-07-07,75717.74840524561,43622.17821847682,111901.19
2011-07-08,76533.46363006615,44048.50232976241,110695.66
2011-07-11,76792.10330320947,44197.361269429515,110321.57
2011-07-12,77052.49700971654,44303.03237410557,110695.66
2011-07-13,77515.45256794884,44524.91584937381,110030.57
2011-07-14,76607.63513670332,44003.465049646235,111319.19
2011-07-15,77151.14602840049,44315.657985562095,110529.4
2011-07-18,79907.60131952862,45854.65166544639,114478.38
2011-07-19,81300.3522616675,46608.021471203036,112483.086
2011-07-20,81180.18447606331,46539.13145319228,112649.34
2011-07-21,82468.31041873641,47231.05162632477,114436.805
2011-07-22,83606.61248930168,47882.97723979055,116016.37
2011-07-25,84115.88295063892,48174.645388792866,116723.05
2011-07-26,81869.17091470295,46887.91389617496,113605.41
2011-07-27,83037.42440135556,47556.9932123457,115226.516
2011-07-28,82078.85302726859,47008.00252941383,113896.36
2011-07-29,82468.24368945602,47184.005406763026,113356.016
2011-08-01,83889.6200953298,47997.24246650131,111402.27
2011-08-02,84265.29118281584,48164.18452466857,111901.15
2011-08-03,81197.66058770198,46410.794440060236,107827.445
2011-08-04,80383.78537814633,45945.60129561306,106746.664
2011-08-05,76627.54716955916,43798.61826550045,101758.516
2011-08-08,80070.77910692,45766.69380484066,106331.0
2011-08-09,84390.47359677443,48189.96934158082,100594.6
2011-08-10,80938.13115909409,46218.55871739855,104709.85
2011-08-11,81227.31612632048,46383.69364449083,104335.73
2011-08-12,79900.48098157531,45626.023468919666,106040.04
2011-08-15,79900.47322992705,45626.019042452135,106040.05
2011-08-16,80215.67070019637,45806.008036250154,105621.734
2011-08-17,82058.26860631407,46858.19713793648,103195.54
2011-08-18,84120.53779102722,48035.82637201643,100602.055
2011-08-19,84365.36510647758,48175.63149838539,100309.266
2011-08-22,86968.7923767655,49614.1056626645,103404.71
2011-08-23,86335.5388824996,49203.23201875679,104157.65
2011-08-24,85191.34173632613,48501.9427699357,102777.26
2011-08-25,87549.12280069376,49844.29705051435,105621.76
2011-08-26,89594.77803623989,51008.948893521665,108089.695
2011-08-29,90947.0334939165,51778.827797666185,109721.086
2011-08-30,89664.11381734269,50996.64497031424,111268.84
2011-08-31,90978.73292738327,51744.337231707716,109637.46
2011-09-01,92401.87873133774,52553.75426841767,107922.445
2011-09-02,93440.51568342836,53144.48112271655,106709.35
2011-09-06,95235.33007595353,54112.1409351563,108759.03
2011-09-07,94429.49317686322,53600.157121811884,109679.3
2011-09-08,96158.16645616294,54581.38826332823,107671.45
2011-09-09,95597.83550118339,54263.33268326844,108298.875
2011-09-12,95043.9425440327,53948.931445549875,108926.37
2011-09-13,96722.87649993175,54847.98057441145,110850.52
2011-09-14,94934.39361430313,53778.94982634361,112900.234
2011-09-15,95391.63535175523,53984.191654138194,113444.01
2011-09-16,95708.22791939978,54163.35824232987,113820.516
2011-09-19,96517.22669449024,54567.02480556234,112858.414
2011-09-20,92975.61445355056,52510.1702138465,108717.18
2011-09-21,89648.68290808926,50631.207189307795,104826.98
2011-09-22,89648.68290808926,50631.207189307795,104826.98
2011-09-23,88289.2902746611,49812.82694396157,106416.52
2011-09-26,89087.51055514168,50213.37008398761,107378.625
2011-09-27,89399.86465591613,50339.212279512125,107002.14
2011-09-28,89854.19289894395,50595.035103834954,106458.35
2011-09-29,91831.34480256734,51708.32839313026,104115.84
2011-09-30,90503.12340613062,50908.72610441899,102609.945
2011-10-03,93491.59427560784,52589.764716562015,105998.18
2011-10-04,91462.36812832423,51395.719118631765,108298.86
2011-10-05,89872.61527601542,50502.38459496548,110181.26
2011-10-06,90179.72359848752,50674.95888320853,109804.76
2011-10-07,92550.13342460075,51956.295330896726,112691.02
2011-10-10,92343.97079769374,51788.602343100654,112942.04
2011-10-11,92207.16804362487,51660.09164002144,112774.72
2011-10-12,91454.72769239679,51186.86847120609,113695.0
2011-10-13,91151.8961483371,51017.374790498274,114071.48
2011-10-14,92121.2357560144,51559.910537463635,112858.41
2011-10-17,90994.45049565812,50929.253048534876,114238.836
2011-10-18,91594.22120157882,51264.94246570863,113485.86
2011-10-19,91290.36880354276,51043.61247438897,113109.38
2011-10-20,91695.48593980979,51270.127520623995,113611.33
2011-10-21,91594.20457952707,51162.227470660226,113736.82
2011-10-24,92874.29577577893,51877.254335803904,112147.27
2011-10-25,92112.17106982964,51399.67331837758,111226.984
2011-10-26,89825.81402150194,50072.45955873043,113987.79
2011-10-27,90715.81094815485,50568.57902731164,112858.41
2011-10-28,91892.65080016575,51224.59608141607,111394.31
2011-10-31,94101.1115619143,52455.67941068294,108717.164
2011-11-01,94028.6820804607,52415.30435457628,108800.85
2011-11-02,95908.53391957126,53410.79277606756,110976.04
2011-11-03,94896.28543791054,52847.07866552545,109804.76
2011-11-04,92907.95648487173,51686.94507812788,112105.47
2011-11-07,94155.95359491647,52329.54913378927,113611.34
2011-11-08,90827.89888916038,50479.89868052036,109595.61
2011-11-09,91105.25527244572,50634.04649521027,109930.27
2011-11-10,88921.25828743889,49369.600967110215,112565.555
2011-11-11,88425.58588790565,49045.03116040307,111938.086
2011-11-14,89024.8900729071,49377.433735210056,112696.74
2011-11-15,91255.50923140226,50565.2636667059,109873.0
2011-11-16,93110.70013973203,51593.23686220792,107639.31
2011-11-17,92235.72847766113,51056.816208720156,106627.82
2011-11-18,91141.99167295307,50451.38141744816,105363.43
2011-11-21,90376.42485938978,50027.60415953814,104478.41
2011-11-22,89209.78708765235,49381.815252388405,103129.734
2011-11-23,88590.02218319949,49038.746212423815,102413.26
2011-11-25,90668.0732210266,50189.04525230592,104815.57
2011-11-28,90558.71288596994,50128.50916049347,104689.15
2011-11-29,93256.51994967184,51621.87232562937,107807.9
2011-11-30,92162.82764305972,51016.4621661475,106543.555
2011-12-01,91944.07137963678,50895.370279950745,106290.664
2011-12-02,93693.9880756062,51864.03152002888,108313.62
2011-12-05,93839.81669051619,51892.8904893711,108145.03
2011-12-06,93620.3962477765,51719.659328968315,107892.164
2011-12-07,94351.78580115328,52071.98857408213,107049.29
2011-12-08,93237.41598730833,51456.9768737617,108313.62
2011-12-09,93926.71535793957,51837.39562945199,107512.87
2011-12-12,93006.21516653996,51329.379008017626,108566.51
2011-12-13,93619.99758570304,51668.12056808719,107850.04
2011-12-14,93729.74125383617,51728.687212211444,107723.62
2011-12-15,92116.25215193619,50838.21560783071,109578.0
2011-12-16,93781.45265940663,51757.22631931102,107597.15
2011-12-19,95618.16611097801,52719.13641313818,109704.44
2011-12-20,96609.97773281626,53213.25324225842,108566.51
2011-12-21,96422.45431372864,53109.96441616675,108777.25
2011-12-22,97244.33674675794,53509.55135812092,109704.445
2011-12-23,97206.99379088348,53435.49351693866,109746.58
2011-12-27,96385.75143999998,52930.61426814136,108819.4
2011-12-28,95639.13768485411,52467.6777755094,109662.33
2011-12-29,95418.55024617036,52294.195720833915,109409.41
2011-12-30,98395.81687824268,53925.88854753295,112823.21
2012-01-03,100711.46457460236,55194.98070562505,115478.4
2012-01-04,99682.30468874425,54575.75401032885,116658.445
2012-01-05,101230.84104792966,55368.99713128175,118470.7
2012-01-06,99898.37659802342,54640.195320088045,116911.31
2012-01-09,99538.28886682402,54388.60233499167,117332.72
2012-01-10,99109.27525065612,54099.79689435569,116827.01
2012-01-11,100110.37977855607,54646.25989181413,118007.08
2012-01-12,99216.57016044906,54103.71864248245,119060.68
2012-01-13,99251.70212897199,54068.77271308068,119102.836
2012-01-17,99146.34908814875,54011.380149560704,118976.4
2012-01-18,99532.6721432518,54167.82373403278,118512.81
2012-01-19,93904.7239543528,51104.97312512126,125213.97
2012-01-20,93841.56702053113,51070.60176157633,125298.19
2012-01-23,95072.5811994798,51740.54618910477,123654.52
2012-01-24,94359.6721947655,51352.56575540164,124581.76
2012-01-25,94551.2218984733,51456.81122940858,124328.85
2012-01-26,95416.59666954921,51927.76681669607,123190.94
2012-01-27,94176.16435861707,51252.69683891164,124792.43
2012-01-30,94430.58775376035,51391.15952985699,124455.3
2012-01-31,93279.38204667508,50764.64859148633,125972.53
2012-02-01,93092.123510141,50662.73846307069,126225.42
2012-02-02,92190.7279176693,50172.17956902865,127447.66
2012-02-03,92312.71910575172,50238.569800807454,127279.01
2012-02-06,92771.25098492656,50437.87415467929,127911.234
2012-02-07,91823.67765053512,49872.25960580098,129217.734
2012-02-08,91494.24447547903,49693.33433021261,129681.33
2012-02-09,92297.05606817156,50129.365963771066,128543.44
2012-02-10,92054.99272084913,49997.893925103024,128880.56
2012-02-13,92448.90921485683,50211.842071755644,128329.06
2012-02-14,93060.12974787297,50543.814716273206,127480.62
2012-02-15,89220.04027332156,48458.14417807934,132741.06
2012-02-16,89334.1047568149,48520.0961024428,132571.34
2012-02-17,88790.94597771575,48225.08988692727,133377.39
2012-02-21,88310.82567550514,47916.09671448768,132656.17
2012-02-22,88593.2614732,48069.34203740774,133080.42
2012-02-23,88903.89976293876,48237.88959905141,133547.05
2012-02-24,89271.01149618503,48388.84089357219,132995.6
2012-02-27,87790.29015870782,47586.224366593946,135201.56
2012-02-28,88148.4273548092,47780.350584161904,134650.02
2012-02-29,86620.93445872374,46952.381801508425,136983.31
2012-03-01,87184.25753507497,47257.727851210155,136092.47
2012-03-02,87945.22336239577,47670.20502298775,134904.62
2012-03-05,88608.97859865708,48029.989750206805,133886.44
2012-03-06,87822.84109907591,47603.868417535115,135074.3
2012-03-07,87353.96833138399,47349.71861711369,135795.44
2012-03-08,87408.50542565674,47379.28013695459,135710.66
2012-03-09,87271.89626780883,47305.231924741944,135922.75
2012-03-12,88987.93059588839,48188.09327968174,138595.42
2012-03-13,89260.32926305657,48335.60061348379,139019.67
2012-03-14,89042.45128700128,48169.28132493156,139359.02
2012-03-15,89720.10192552826,48535.86988775104,138298.42
2012-03-16,90820.95385750345,49131.39758989718,136601.53
2012-03-19,91413.2555389768,49451.81494040518,135710.67
2012-03-20,91641.89164377499,49575.500179230905,135371.25
2012-03-21,91383.3878917426,49435.657443825265,135753.11
2012-03-22,91354.87685284125,49420.23383144874,135795.47
2012-03-23,89699.56901201006,48524.76220064917,138256.02
2012-03-26,89506.92190053589,48372.02115986558,137959.1
2012-03-27,88598.64450526075,47881.16288376376,136559.14
2012-03-28,88791.31163575048,47937.404377708895,136262.17
2012-03-29,88404.3112507037,47728.46733634136,136856.08
2012-03-30,88322.09380731541,47684.07908755892,136983.38
2012-04-02,89279.46834046862,48200.954548583286,135498.53
2012-04-03,91319.95080661248,49302.58748206705,132401.7
2012-04-04,90412.91085933291,48812.887083025205,133716.78
2012-04-05,91617.6404306129,49463.30667431525,131935.05
2012-04-09,93473.56831382701,50465.30071849017,129262.4
2012-04-10,93841.68656900202,50664.0435158658,128753.34
2012-04-11,95789.65904736199,51665.06733112227,131426.0
2012-04-12,95263.98878341833,51381.542054482656,130704.77
2012-04-13,94429.13381023087,50879.873510361205,131850.2
2012-04-16,93335.37131500494,50290.537410770274,133377.4
2012-04-17,94225.98008065349,50770.411147984494,132104.72
2012-04-18,94619.30188560107,50982.33900199635,131553.28
2012-04-19,90317.06909659601,48664.22962955827,137534.88
2012-04-20,91152.82617311596,49114.54843078947,136262.17
2012-04-23,91720.41238132937,49420.372632652434,135413.7
2012-04-24,90915.84086242794,48986.85709078575,136601.56
2012-04-25,91169.98680120152,49123.794841839976,136219.7
2012-04-26,91539.04898693174,49322.65123890433,135668.28
2012-04-27,91424.55866008397,49260.96208521708,135837.95
2012-04-30,91453.15473962273,49276.37009385928,135795.47
2012-05-01,92053.07820497139,49599.618108547,134904.67
2012-05-02,92168.87717607082,49662.01237993796,134734.97
2012-05-03,94432.45542421388,50881.66324719865,131426.0
2012-05-04,93426.5393540198,50288.778492867605,130026.016
2012-05-07,92969.32222471498,50042.67186087914,129389.69
2012-05-08,92176.79477616613,49566.034801757836,130492.695
2012-05-09,92236.73956745653,49598.26878883125,130407.836
2012-05-10,90976.51531210377,48920.61103938881,132189.58
2012-05-11,92377.95999812042,49674.2069552429,130153.27
2012-05-14,93196.28370871981,50114.24245026275,129000.32
2012-05-15,94152.61106160056,50628.48635481449,127676.59
2012-05-16,94719.39112222602,50933.25980976183,126908.01
2012-05-17,96153.56547913433,51704.45538299613,124986.445
2012-05-18,94576.75087552336,50856.55816864527,127036.086
2012-05-21,94608.55103625689,50822.80144430626,127078.805
2012-05-22,96674.94105607463,51882.023438320735,124303.22
2012-05-23,96807.79027317805,51953.31891696523,124132.41
2012-05-24,96841.07793604446,51971.183228918,124089.72
2012-05-25,95174.8593744511,51076.98262717356,126224.766
2012-05-29,95883.21856133423,51457.133962516025,125285.31
2012-05-30,96373.40275689057,51720.19849242556,124644.81
2012-05-31,93930.20804086026,50357.30205594668,121484.9
2012-06-01,93600.01239291,50129.92223548902,121911.97
2012-06-04,93731.15898401516,50200.16120496644,121741.15
2012-06-05,90969.52619063784,48721.09690106612,125328.055
2012-06-06,91341.46387164686,48920.297804450216,124815.64
2012-06-07,90028.99711520413,48217.372080883506,126609.086
2012-06-08,87751.69966761807,46949.48880239924,123406.49
2012-06-11,86567.49856443587,46268.96028727334,125071.84
2012-06-12,87040.39894444798,46521.718068951996,124388.61
2012-06-13,86412.93012419212,46186.345898017535,125285.33
2012-06-14,84410.16373818673,45115.898906762566,128189.02
2012-06-15,84916.3191559334,45386.43098070804,127420.35
2012-06-18,87363.68455230247,46649.12268772229,131092.72
2012-06-19,86709.14095803372,46252.97039801526,132074.88
2012-06-20,88923.83646862346,47434.34810237404,128701.47
2012-06-21,87271.65254712773,46553.02909530414,131092.72
2012-06-22,89631.10472829604,47811.62387187942,127548.53
2012-06-25,90081.188316617,48003.89884853467,128189.0
2012-06-26,90531.30804155394,48243.765819090804,128829.54
2012-06-27,91311.49007249193,48611.277884166804,127719.305
2012-06-28,89235.5592641139,47506.119603272986,130622.96
2012-06-29,89323.03705031572,47552.689941467805,130494.91
2012-07-02,88738.46787214057,47241.48425705468,131348.92
2012-07-03,88911.57065835064,47333.638570124174,131092.7
2012-07-05,90388.59126739547,48119.95647173675,128914.96
2012-07-06,90957.47799046176,48422.813325322575,128103.6
2012-07-09,90169.18132816993,47954.72691790403,126993.37
2012-07-10,91503.21334774765,48616.25119762988,125114.54
2012-07-11,93595.60366766622,49727.95175627648,122253.56
2012-07-12,91111.04758784779,48407.890983853074,125498.85
2012-07-13,90956.08666857916,48325.559241596675,125712.3
2012-07-16,91635.81373199983,48638.37708324856,126651.766
2012-07-17,94076.54903658894,49933.86843395773,130025.164
2012-07-18,93396.85917158009,49523.16937331794,130964.58
2012-07-19,91721.97870026721,48585.55007312602,128616.0
2012-07-20,94279.94020716028,49891.9283892862,125029.13
2012-07-23,94698.54365107573,50113.44882090132,124474.0
2012-07-24,93658.99972560027,49513.219928929124,123107.6
2012-07-25,94731.01663122527,50079.946126851915,124516.69
2012-07-26,92781.78180670924,48999.39507979348,127078.805
2012-07-27,93155.89531634751,49196.96981166965,126566.4
2012-07-30,92621.58959152071,48865.5982942865,125840.46
2012-07-31,92810.16851915616,48916.22377755583,125584.24
2012-08-01,93504.43583059107,49282.14203532284,124644.81
2012-08-02,91710.58099931227,48336.678776809604,127036.09
2012-08-03,91094.04508037631,48011.729372463386,127890.1
2012-08-06,90151.15315442212,47514.77183877993,129213.84
2012-08-07,89942.58041907495,47404.84217526431,129512.8
2012-08-08,89438.47691837576,47139.151033434726,130238.69
2012-08-09,89673.08436751834,47262.80246802695,129897.055
2012-08-10,89761.4894127048,47309.39694191279,129769.0
2012-08-13,89583.07082401718,47168.0508273399,129511.055
2012-08-14,89791.19144429863,47277.632290727524,129811.945
2012-08-15,88066.69439082406,46322.357601384814,132305.08
2012-08-16,87723.3945356626,46141.784698481024,132820.83
2012-08-17,88177.59325280861,46380.6894915275,132133.12
2012-08-20,88005.50008608616,46290.16989992918,132391.02
2012-08-21,88748.38895775293,46680.923342072936,131273.45
2012-08-22,89562.07749458059,47108.916826327135,130069.87
2012-08-23,90450.03759949167,47528.8676282739,131359.45
2012-08-24,90065.2846387478,47279.1622549624,131918.22
2012-08-27,89889.17180005461,47139.433848704546,131660.27
2012-08-28,89830.46049681772,47061.50519364394,131746.25
2012-08-29,88863.26565166269,46507.73755584462,130327.76
2012-08-30,90328.6901993531,47274.68641566973,132476.97
2012-08-31,91588.93909775384,47886.979263623274,130628.68
2012-09-04,91588.93909775384,47886.979263623274,130628.68
2012-09-05,88695.71754624785,46374.2677745846,134755.14
2012-09-06,89827.38472512533,46965.9562826302,133035.8
2012-09-07,89159.84994700093,46569.971936215625,132047.17
2012-09-10,88956.68386679572,46417.28425929032,132348.06
2012-09-11,88985.56672976325,46432.35523543634,132305.1
2012-09-12,88523.01614896678,46190.99797188008,132992.81
2012-09-13,87750.52367829328,45787.914122069466,134153.38
2012-09-14,87750.52367829328,45742.126207947396,134153.38
2012-09-17,87834.87409773504,45740.353819697295,134024.42
2012-09-18,87468.66123572696,45503.9066873498,133465.64
2012-09-19,88595.48204398139,46090.11377212487,135185.02
2012-09-20,87863.0563173775,45709.08322417835,134067.42
2012-09-21,89018.02549853404,46264.224881135,132305.1
2012-09-24,87890.0979656626,45631.7569886467,130628.695
2012-09-25,88526.36638452925,45916.470134454925,129683.03
2012-09-26,88555.71426300265,45931.69216423507,129640.04
2012-09-27,89730.18310871521,46540.8605496601,127920.69
2012-09-28,88916.1160253734,46072.082920040484,126760.15
2012-10-01,89428.6802846074,46337.669228899715,127490.87
2012-10-02,88825.67457176896,45978.882810838564,128350.52
2012-10-03,88319.94787474166,45717.103222346464,129081.27
2012-10-04,88849.33628567707,45991.130836830256,128307.57
2012-10-05,89057.702722595,46098.98767023962,128006.67
2012-10-08,90552.97133085065,46872.9843828023,125857.445
2012-10-09,89625.16033500562,46345.84808205034,124567.914
2012-10-10,89532.41550245776,46297.889027878584,124439.016
2012-10-11,88759.25820507467,45851.785654385094,125513.61
2012-10-12,87816.93901608203,45364.996801645066,126846.13
2012-10-15,87876.45948523945,45395.744239704414,126760.164
2012-10-16,87578.47483261795,45241.80955506871,127189.99
2012-10-17,87844.85685502857,45379.41876497821,126803.125
2012-10-18,85283.93729198475,44011.10428279138,123106.47
2012-10-19,83378.17312035937,43027.6273425951,120355.51
2012-10-22,83527.06852053426,43104.46538727742,120570.43
2012-10-23,83080.35379970031,42873.93653521505,119925.61
2012-10-24,83020.82272337413,42843.21529401241,119839.67
2012-10-25,82038.14305160353,42293.256449630986,121258.15
2012-10-26,81078.4542725299,41798.50654263147,122676.65
2012-10-31,78294.43658286195,40363.257404491276,126889.02
2012-11-01,78347.45321207038,40390.589153014604,126803.1
2012-11-02,78002.20011720987,40212.600267140144,127361.88
2012-11-05,77396.72470425045,39900.45854913306,128350.51
2012-11-06,79418.46566189322,40942.72993187905,124997.76
2012-11-07,80155.82921956512,41322.86415824267,123837.21
2012-11-08,80211.46384934628,41310.222704673346,123923.16
2012-11-09,78514.29796648028,40436.15437050542,121301.12
2012-11-12,81038.87810129012,41695.91849424814,117400.75
2012-11-13,81786.72928011825,42080.70099036402,116317.34
2012-11-14,82335.20086141182,42362.89920048046,115537.31
2012-11-15,82767.60539479798,42585.378886811726,114930.53
2012-11-16,83423.00525429678,42880.008185164734,115840.625
2012-11-19,83360.60209867753,42847.93252671085,115753.97
2012-11-20,84109.64001861805,43232.943256546605,116794.086
2012-11-21,86450.35482507723,44436.08703869819,120044.38
2012-11-23,85482.84291127507,43938.7791479477,118700.91
2012-11-26,84515.33097573998,43441.47124602634,117357.43
2012-11-27,85389.21969794256,43890.65616146716,118570.9
2012-11-28,84109.64007182026,43232.94328389291,116794.086
2012-11-29,85139.57000642213,43719.10153062013,115363.93
2012-11-30,85747.24656935905,44031.14296271585,114540.53
2012-12-03,85941.90220718036,44131.098478027656,114280.51
2012-12-04,84964.18734715908,43629.042674480115,115580.62
2012-12-05,85155.32212171225,43683.56118662759,115840.625
2012-12-06,84295.1778221409,43242.31846446456,114670.52
2012-12-07,85824.31647372128,44026.7464976728,116750.68
2012-12-10,84613.7256779912,43361.70258184709,118397.5
2012-12-11,84365.98835678273,43191.38379334816,118050.85
2012-12-12,83963.35641956315,42985.25534198258,117487.47
2012-12-13,83034.18710972513,42509.56473428773,116187.31
2012-12-14,83932.39665506214,42969.405411260974,117444.15
2012-12-17,82507.75267719167,42197.085872987336,119437.61
2012-12-18,83256.1672016057,42579.84883683691,118354.21
2012-12-19,84384.14802239886,43114.154214098955,119957.72
2012-12-20,85085.33034472905,43429.29316174849,118960.94
2012-12-21,86294.1984832928,44046.324188964034,117270.78
